report_date_name,report_type,report_date,notice_date,revenue,revenue_yoy_pct,parent_net_profit,parent_net_profit_yoy_pct,deducted_net_profit,deducted_net_profit_yoy_pct,roe_pct,gross_margin_pct,net_margin_pct,operating_cash_flow,cashflow_to_net_profit,debt_ratio_pct,eps_basic,book_value_per_share,total_equity,total_shares
2026一季报,一季报,2026-03-31,2026-04-30,1823654019.15,22.137843221884,188610474.74,-6.624721530444,186996845.01,-1.562866539006,2.41,25.0657270266,11.2068514561,-592631878.96,-2.899739241349,34.1704567003,0.3152,13.073234961382,8965524352.56,605906383
2025年报,年报,2025-12-31,2026-04-10,8328106422.57,41.019374030945,1260239959.17,31.757910661837,1242899866.82,32.737340379123,18.17,30.2605886192,16.0331421702,641898323.87,0.480730118031,36.0428948308,2.1898,12.683661561267,8785380036.78,605906383
2025三季报,三季报,2025-09-30,2025-10-30,5804318095.56,46.076808004232,964536550.76,43.497883741146,941554293.2,46.09310587124,14.29,31.8116334264,17.5320052629,42064876.01,0.041336796383,36.9331554245,1.7132,12.154390859191,8440718129.57,605906383
2025中报,中报,2025-06-30,2025-08-27,3360414277.16,35.275115907219,535967550.05,51.542384919645,512873783.68,46.496356175687,8.26,31.1576437854,16.6337868991,-147330053.7,-0.263576928423,41.6648985591,0.989,11.390947852306,7790678231.17,605906383
2025一季报,一季报,2025-03-31,2025-04-18,1493111365.85,43.065064699395,201991873.9,50.022061434815,189965756.25,42.769131535817,3.22,28.7530831852,14.0620302237,-298539845.97,-1.421877153066,42.7787116307,0.3727,11.476320117505,7398740719.43,605906383
2024年报,年报,2024-12-31,2025-04-10,5905646993.4,36.720349569673,956481438.45,24.801225208414,936360381.54,23.012674993538,16.19,33.1274840973,16.2221192841,859227320.74,0.896877240957,44.0593355933,1.7647,11.036318327148,7229026583.2,605906383
2024三季报,三季报,2024-09-30,2024-10-28,3973469967.52,29.361494416337,672160819.11,36.751654881652,644489202.68,31.625662041737,11.51,35.2878287464,16.8826674588,438143215.94,0.653138208366,45.552374417,1.2448,10.515727624547,6974635280.54,605906383
2024中报,中报,2024-06-30,2024-08-29,2484133356.4,32.138425225941,353675013.32,29.395154319754,350093201.68,28.003805296137,6.07,33.2176656235,13.8985868186,148023341.76,0.428730769881,46.6936320085,0.6545,9.92697128883,6061355667.45,605906383
2024一季报,一季报,2024-03-31,2024-04-30,1043658959.64,4.534056610137,134641446.71,-14.97037010564,133058003.65,-15.246356488512,2.31,33.8330488383,11.8807785517,-220318308.54,-1.776834924317,46.1205493089,0.2505,10.430625658458,6353283126.58,605906383
2023年报,年报,2023-12-31,2024-03-29,4319508406.75,25.295193437101,766403884.94,1.020481711571,761190163.2,-1.399939971363,16.44,39.0380416131,18.2634427343,528373661.06,0.669767684491,47.4286780713,1.5267,10.269672520786,6321435770.51,605906383
2023三季报,三季报,2023-09-30,2023-10-24,3071601781.85,25.086859098244,491519330.93,-16.659815559626,489637957.13,-20.061215003472,10.88,36.775665884,16.5232676406,384710462.11,0.758006881954,52.9907359813,0.9888,9.020063177843,5242746285.75,605906383
2023中报,中报,2023-06-30,2023-08-15,1879947753.39,18.492973344981,273329411.12,-26.232540114374,273502182.9,-26.27398939072,6.09,34.7672803891,14.7131691905,173069589.25,0.625703744735,54.832786297,0.5459,8.345683674496,4987181893.19,605906383
