report_date_name,report_type,report_date,notice_date,revenue,revenue_yoy_pct,parent_net_profit,parent_net_profit_yoy_pct,deducted_net_profit,deducted_net_profit_yoy_pct,roe_pct,gross_margin_pct,net_margin_pct,operating_cash_flow,cashflow_to_net_profit,debt_ratio_pct,eps_basic,book_value_per_share,total_equity,total_shares
2026一季报,一季报,2026-03-31,2026-04-28,713919396.07,10.039463068998,151385826.35,39.906929422468,138736273.21,34.816623973461,4.77,34.7468027869,21.2322547916,205104019.96,1.353096822118,25.2058203838,0.59,12.62218415663,3246726640.78,256209336
2025年报,年报,2025-12-31,2026-03-21,2857714112.47,14.942540534452,531919355.42,16.430681354331,517450659.4,15.332416486524,17.02,31.9757742821,18.6726105779,686654970.95,1.28681095319,29.6073234307,2.08,12.159536246681,3127996568.14,256209336
2025三季报,三季报,2025-09-30,2025-10-25,1962558240.53,15.507806876062,407904010.23,31.239374175134,395169173.82,30.053624870468,12.7,33.3899519727,20.8563153351,703998135.21,1.719932371612,23.7149376403,1.61,12.729499401575,3273749302.42,256209336
2025中报,中报,2025-06-30,2025-08-21,1244451581.01,32.184647388872,234324103.02,43.009826054635,223846872.63,38.878097442924,7.32,30.9955368426,18.9016696398,574135034.99,2.440820696241,18.5891753125,0.92,12.044792818518,3097805782.02,256209336
2025一季报,一季报,2025-03-31,2025-04-28,648784877.86,52.594689563309,108204666.47,53.687726825659,102907393.11,49.231665577122,3.37,30.1158050885,16.7294462454,295607254.48,2.723534013565,18.0745953855,0.42,12.756541770434,3279654702.27,256209336
2024年报,年报,2024-12-31,2025-03-29,2486211022.64,36.735559377004,456854970.9,62.35687320771,448660207.74,67.950193786892,18.03,32.4702732262,18.3331714086,271240913.44,0.595085833593,19.9169665069,1.91,12.330774965559,3170233926.32,256209336
2024三季报,三季报,2024-09-30,2024-10-24,1699069780.31,41.046025783403,310809170.49,59.296783090818,303850949.34,67.488202279652,13.31,32.7867751358,18.3617625035,289197412.21,0.926976706462,20.2616172727,1.33,11.737999132022,3020580215.64,256209336
2024中报,中报,2024-06-30,2024-08-23,941449408.53,41.2208468007,163851750.25,73.084722144226,161182271.9,85.540406445552,7.47,29.9345288803,17.4968218523,365637873.63,2.219703760132,25.3712137628,0.72,9.189462505621,2127999810.53,256209336
2024一季报,一季报,2024-03-31,2024-04-23,425168713.09,22.181854134445,70405535.11,69.146040056463,68958148.2,86.013277698926,3.32,28.4512576363,16.7092042365,201488487.16,2.836175950274,20.5284531281,0.31,9.270840528159,2146495531.53,256209336
2023年报,年报,2023-12-31,2024-04-02,1818262223.79,17.477076333082,281389362.75,45.497069569559,267138844.93,37.546330217806,14.38,30.4079161089,15.4889277644,267182334.96,0.948702119061,24.9419316576,1.23,9.086674156146,2103468859.12,256209336
2023三季报,三季报,2023-09-30,2023-10-28,1204620811.45,25.09793027024,195113275.02,28.422609055923,181416329.75,27.535860751187,10.16,30.4112206138,16.189180248,364012045.6,1.866553897328,28.2751668554,0.85,8.660787004653,2005106661.56,256209336
2023中报,中报,2023-06-30,2023-08-29,666650448.47,13.765743693042,94665634.39,16.327601847412,86871789.81,15.595113954044,5.04,27.1856412226,14.1405392701,294691837.99,3.126107868921,20.94027716,0.41,8.203845061404,1899628902.6,256209336
